compound_key,compound_names,molecule_chembl_ids,SMILES,target_chembl_id,variant,measurement_class,activity_types,activity_relation,activity_uM,log10_activity_uM,delta_G_relation,delta_G_kcal_mol,delta_G_basis,temperature_K,n_records,n_exact_records,n_censored_records,n_assays,n_documents,exact_min_uM,exact_max_uM,max_censored_lower_bound_uM,endpoint_summaries,branches,heavy_atoms,PAINS_pass,structural_ipTM_status,aggregation,assay_chembl_ids,document_chembl_ids,activity_ids,source_urls,class_from_passing_assays,broader_unflagged_ROCK2_conflict,broader_conflict_activity_ids,affinity_probability_binary2,affinity_probability_binary,affinity_pred_value1,affinity_pred_value2,affinity_pred_value,affinity_probability_binary1
3e4658b0aef55cd2,,CHEMBL5864210,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3c(C(N)=O)sc5ccccc35)C4)cnn2c1C1CC1,CHEMBL2973,,active,IC50,=,0.02,-1.6989700043360187,=,-10.5033,IC50_energy_proxy,298.15,1,1,0,1,1,0.02,0.02,,"{""IC50"":{""median_log10_uM"":-1.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,41,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29023769,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.6400704979896545,0.48612532019615173,-0.9071900844573975,-2.0528903007507324,-1.480040192604065,0.3321801424026489
b6739a1a5721c610,,CHEMBL5931364,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nc(-c5ccccc5)sc3C(N)=O)C4)cnn2c1,CHEMBL2973,,measured_inactive_or_weak,IC50,=,18.5,1.2671717284030135,=,-6.4567,IC50_energy_proxy,298.15,1,1,0,1,1,18.5,18.5,,"{""IC50"":{""median_log10_uM"":1.2671717284030137,""max_lower_bound_uM"":null}}",hit_to_lead,40,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5737083,CHEMBL5728607,28433024,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5737083,measured_inactive_or_weak,False,,0.5031173229217529,0.5867026448249817,-0.7951800227165222,-1.090169906616211,-0.942674994468689,0.6702879667282104
970d1cfb7c0d2769,,CHEMBL5882682,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn(-c5ccccc5)cc3C(N)=O)C4)cnn2c1C1CC1,CHEMBL2973,,measured_inactive_or_weak,IC50,=,12.500000000000002,1.0969100130080565,=,-6.689,IC50_energy_proxy,298.15,1,1,0,1,1,12.5,12.5,,"{""IC50"":{""median_log10_uM"":1.0969100130080565,""max_lower_bound_uM"":null}}",hit_to_lead,43,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5737083,CHEMBL5728607,28433018,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5737083,measured_inactive_or_weak,False,,0.6271195411682129,0.6958541870117188,-1.0388765335083008,-1.5197404623031616,-1.279308557510376,0.7645887732505798
dc5404e22c2f4c90,,CHEMBL5987762,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn(-c5ccccc5)cc3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,measured_inactive_or_weak,IC50,=,13.700000000000005,1.136720567156407,=,-6.6347,IC50_energy_proxy,298.15,1,1,0,1,1,13.7,13.7,,"{""IC50"":{""median_log10_uM"":1.136720567156407,""max_lower_bound_uM"":null}}",hit_to_lead,43,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5737083,CHEMBL5728607,28433099,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5737083,measured_inactive_or_weak,False,,0.5647696852684021,0.7413140535354614,-1.386003851890564,-1.4521429538726807,-1.4190733432769775,0.9178584218025208
c9c53a400f0de056,,CHEMBL6025689,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn(-c5ccccc5C#N)cc3C(N)=O)C4)cnn2c1C1CC1,CHEMBL2973,,measured_inactive_or_weak,IC50,=,73.30000000000001,1.865103974641128,=,-5.641,IC50_energy_proxy,298.15,1,1,0,1,1,73.3,73.3,,"{""IC50"":{""median_log10_uM"":1.865103974641128,""max_lower_bound_uM"":null}}",hit_to_lead,45,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5737083,CHEMBL5728607,28433066,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5737083,measured_inactive_or_weak,False,,0.5267398953437805,0.6162155866622925,-0.44416069984436035,-1.540461778640747,-0.9923112392425537,0.7056912779808044
d871c23f6b7120e7,,CHEMBL5939217,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn(CCN)cc3C(N)=O)C4)cnn2c1C1CC1,CHEMBL2973,,active,IC50,=,0.254,-0.595166283380062,=,-8.9974,IC50_energy_proxy,298.15,1,1,0,1,1,0.254,0.254,,"{""IC50"":{""median_log10_uM"":-0.595166283380062,""max_lower_bound_uM"":null}}",hit_to_lead,40,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29023850,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.27114808559417725,0.3562597930431366,-0.20505878329277039,-0.7562487125396729,-0.4806537628173828,0.44137150049209595
696ea1164129b63f,,CHEMBL5804461,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn5c(-c6ccccc6)cccc5c3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,active,IC50,=,0.143,-0.8446639625349381,=,-9.3378,IC50_energy_proxy,298.15,1,1,0,1,1,0.143,0.143,,"{""IC50"":{""median_log10_uM"":-0.8446639625349381,""max_lower_bound_uM"":null}}",hit_to_lead,47,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024159,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.5975940227508545,0.6614387035369873,-0.5485621690750122,-0.7318820953369141,-0.6402221322059631,0.7252833247184753
f5149e7d3255b365,,CHEMBL6024078,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn5cc(-c6ccc(F)nc6)ccc5c3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,active,IC50,=,0.39,-0.4089353929735008,=,-8.7434,IC50_energy_proxy,298.15,1,1,0,1,1,0.39,0.39,,"{""IC50"":{""median_log10_uM"":-0.4089353929735008,""max_lower_bound_uM"":null}}",hit_to_lead,48,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024162,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.2784837484359741,0.17009879648685455,0.2946396470069885,-1.0598655939102173,-0.3826129734516144,0.061713844537734985
095966fcbb1f5e69,,CHEMBL6049092,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn5cc(C(F)(F)F)ccc5c3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,active,IC50,=,0.611,-0.2139587897574457,=,-8.4774,IC50_energy_proxy,298.15,1,1,0,1,1,0.611,0.611,,"{""IC50"":{""median_log10_uM"":-0.21395878975744578,""max_lower_bound_uM"":null}}",hit_to_lead,45,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024147,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.3451496362686157,0.28880032896995544,0.23400259017944336,-1.4636059999465942,-0.6148017048835754,0.23245100677013397
6e09115efa5c5368,,CHEMBL5951116,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn5ccc(-c6ccc(F)nc6)cc5c3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,active,IC50,=,0.112,-0.9507819773298184,=,-9.4826,IC50_energy_proxy,298.15,1,1,0,1,1,0.112,0.112,,"{""IC50"":{""median_log10_uM"":-0.9507819773298184,""max_lower_bound_uM"":null}}",hit_to_lead,48,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024165,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.21737423539161682,0.17059984803199768,0.11254660785198212,-0.5189135670661926,-0.20318347215652466,0.12382546812295914
b6d95eaab0b8083f,,CHEMBL5869510,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn5ccc(-c6ccccc6)cc5c3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,active,IC50,=,0.15,-0.8239087409443188,=,-9.3095,IC50_energy_proxy,298.15,1,1,0,1,1,0.15,0.15,,"{""IC50"":{""median_log10_uM"":-0.8239087409443188,""max_lower_bound_uM"":null}}",hit_to_lead,47,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024168,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.3427322506904602,0.36023345589637756,-0.08667738735675812,-0.5210657715797424,-0.3038715720176697,0.3777346611022949
0948f4e8558b2351,,CHEMBL6065857,CC(C)(O)COc1ccc2c(C(=O)N[C@H]3CC4(C3)C[C@H](Oc3nn5ccccc5c3C(N)=O)C4)nn(C(F)F)c2c1,CHEMBL2973,,measured_inactive_or_weak,IC50,=,18.3,1.2624510897304295,=,-6.4632,IC50_energy_proxy,298.15,1,1,0,1,1,18.3,18.3,,"{""IC50"":{""median_log10_uM"":1.2624510897304295,""max_lower_bound_uM"":null}}",hit_to_lead,41,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5737083,CHEMBL5728607,28433330,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5737083,measured_inactive_or_weak,False,,0.4586828351020813,0.4438438415527344,-0.790507435798645,-1.4821362495422363,-1.136321783065796,0.42900487780570984
93f6a6118842989a,,CHEMBL5966068,CC(C)(O)COc1ccc2c(c1)CCc1sc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)c(Cl)c3)nc1-2,CHEMBL2973,,active,IC50,=,0.058,-1.2365720064370629,=,-9.8725,IC50_energy_proxy,298.15,1,1,0,1,1,0.058,0.058,,"{""IC50"":{""median_log10_uM"":-1.2365720064370627,""max_lower_bound_uM"":null}}",hit_to_lead,40,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677068,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.7471762895584106,0.6665252447128296,-1.3215723037719727,-1.8344743251800537,-1.5780233144760132,0.5858741998672485
6cb78e442ef8526c,,CHEMBL6051806,CC(C)(O)COc1ccc2c(c1)CCc1sc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)cc3)nc1-2,CHEMBL2973,,active,IC50,=,0.04,-1.3979400086720375,=,-10.0926,IC50_energy_proxy,298.15,1,1,0,1,1,0.04,0.04,,"{""IC50"":{""median_log10_uM"":-1.3979400086720375,""max_lower_bound_uM"":null}}",hit_to_lead,39,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677053,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.6286556124687195,0.5104369521141052,-0.744956374168396,-1.449798583984375,-1.0973775386810303,0.39221832156181335
4fec23ab9480c72c,,CHEMBL5976981,CC(C)(O)COc1ccc2c(c1)N(C(=O)Cc1ccc(Oc3ncccc3C(N)=O)c(F)c1)CC2,CHEMBL2973,,active,IC50,=,0.162,-0.790484985457369,=,-9.2639,IC50_energy_proxy,298.15,1,1,0,1,1,0.162,0.162,,"{""IC50"":{""median_log10_uM"":-0.790484985457369,""max_lower_bound_uM"":null}}",hit_to_lead,35,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677071,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.34257644414901733,0.4497356712818146,-0.8332377076148987,-0.5543032288551331,-0.6937704682350159,0.5568948984146118
43c0f9b36f1f07b9,,CHEMBL6052667,CC(C)(O)COc1ccc2nc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)c(F)c3)n(CC3CC3)c2c1,CHEMBL2973,,active,IC50,=,0.0139999999999999,-1.853871964321762,=,-10.7146,IC50_energy_proxy,298.15,1,1,0,1,1,0.014,0.014,,"{""IC50"":{""median_log10_uM"":-1.853871964321762,""max_lower_bound_uM"":null}}",hit_to_lead,40,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677263,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.5145379304885864,0.5225340127944946,-1.4541785717010498,-1.849639654159546,-1.6519091129302979,0.5305300951004028
a4067ef03398b578,,CHEMBL6044142,CC(C)(O)COc1ccc2nc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)cc3)sc2c1,CHEMBL2973,,active,IC50,=,0.074,-1.1307682802690238,=,-9.7281,IC50_energy_proxy,298.15,1,1,0,1,1,0.074,0.074,,"{""IC50"":{""median_log10_uM"":-1.1307682802690238,""max_lower_bound_uM"":null}}",hit_to_lead,35,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677056,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.4014759957790375,0.4541611671447754,-0.9835408926010132,-0.8008643984794617,-0.892202615737915,0.5068463087081909
bae75f043240f53b,,CHEMBL6035177,CC(C)(O)COc1ccc2sc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)c(Cl)c3)nc2c1,CHEMBL2973,,active,IC50,=,0.006,-2.221848749616356,=,-11.2166,IC50_energy_proxy,298.15,1,1,0,1,1,0.006,0.006,,"{""IC50"":{""median_log10_uM"":-2.221848749616356,""max_lower_bound_uM"":null}}",hit_to_lead,36,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677065,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.6780392527580261,0.5977581143379211,-1.2400962114334106,-1.7606003284454346,-1.5003483295440674,0.5174769759178162
cc1852692ff62423,,CHEMBL5977069,CC(C)(O)COc1ccc2sc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)c(F)c3)nc2c1,CHEMBL2973,,active,IC50,=,0.02,-1.6989700043360187,=,-10.5033,IC50_energy_proxy,298.15,1,1,0,1,1,0.02,0.02,,"{""IC50"":{""median_log10_uM"":-1.6989700043360187,""max_lower_bound_uM"":null}}",hit_to_lead,36,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28676738,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.6658144593238831,0.5168024301528931,-1.3640611171722412,-1.738603115081787,-1.5513321161270142,0.36779043078422546
d3353822cc221708,,CHEMBL5750213,CC(C)(O)COc1ccc2sc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)cc3)nc2c1,CHEMBL2973,,active,IC50,=,0.0289999999999999,-1.537602002101044,=,-10.2832,IC50_energy_proxy,298.15,1,1,0,1,1,0.029,0.029,,"{""IC50"":{""median_log10_uM"":-1.537602002101044,""max_lower_bound_uM"":null}}",hit_to_lead,35,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677050,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.72976154088974,0.7286288738250732,-1.6075310707092285,-1.9517920017242432,-1.7796615362167358,0.7274962067604065
16d1c17c9c0734f1,,CHEMBL5973009,CC(C)(O)COc1cccc(N2CC(=O)N([C@H]3CC4(C[C@H](Oc5ncccc5C(N)=O)C4)C3)C2=O)c1,CHEMBL2973,,active,IC50,=,0.055,-1.259637310505756,=,-9.9039,IC50_energy_proxy,298.15,1,1,0,1,1,0.055,0.055,,"{""IC50"":{""median_log10_uM"":-1.2596373105057561,""max_lower_bound_uM"":null}}",hit_to_lead,36,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738473,CHEMBL5729323,28805315,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738473,active,False,,0.12871499359607697,0.18321803212165833,-0.7704346179962158,-0.575695812702179,-0.673065185546875,0.23772107064723969
d7d6d19df4ccd740,,CHEMBL5759335,CC(C)(O)COc1ccn2nc(NC(=O)Cc3ccc(Oc4ncccc4C(N)=O)c(F)c3)nc2c1,CHEMBL2973,,active,IC50,=,0.036,-1.4436974992327127,=,-10.155,IC50_energy_proxy,298.15,1,1,0,1,1,0.036,0.036,,"{""IC50"":{""median_log10_uM"":-1.4436974992327127,""max_lower_bound_uM"":null}}",hit_to_lead,36,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738004,CHEMBL5729067,28677059,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738004,active,False,,0.8294268250465393,0.711734414100647,-1.448298454284668,-2.0274009704589844,-1.7378497123718262,0.5940419435501099
392a19bff602f46e,,CHEMBL3794444,CC(C)C(=O)OCc1ccc(C(CN)C(=O)Nc2ccc3cnccc3c2)cc1,CHEMBL2973,,active,Ki,=,0.0031999999999999,-2.494850021680094,=,-11.5891,Ki_derived_estimate,298.15,1,1,0,1,1,0.0032,0.0032,,"{""Ki"":{""median_log10_uM"":-2.494850021680094,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3796494,CHEMBL3792347,16557617,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3796494,active,False,,0.8338586688041687,0.8141233921051025,-1.6471197605133057,-1.8061699867248535,-1.7266448736190796,0.7943881750106812
eb4b434975841c1f,,CHEMBL3793381,CC(C)C(=O)Oc1ccc(C(CN)C(=O)Nc2ccc3cnccc3c2)cc1,CHEMBL2973,,active,Ki,=,0.042,-1.3767507096020994,=,-10.0637,Ki_derived_estimate,298.15,1,1,0,1,1,0.042,0.042,,"{""Ki"":{""median_log10_uM"":-1.3767507096020994,""max_lower_bound_uM"":null}}",hit_to_lead,28,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3796494,CHEMBL3792347,16557625,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3796494,active,False,,0.6388188004493713,0.5811105370521545,-0.8595308065414429,-1.2080752849578857,-1.0338029861450195,0.5234022736549377
9deacd87fea80a6f,,CHEMBL5846023,CC(C)C1CCC(C(=O)Nc2ccncc2)CC1,CHEMBL2973,,active,IC50;Ki,=,0.3127299154222378,-0.5048305726061992,=,-8.8742,mixed_endpoint_energy_proxy,298.15,2,2,0,1,1,0.06,1.63,,"{""IC50"":{""median_log10_uM"":0.21218760440395784,""max_lower_bound_uM"":null},""Ki"":{""median_log10_uM"":-1.2218487496163564,""max_lower_bound_uM"":null}}",hit_to_lead,18,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5735344,CHEMBL5727781,28004612;28004618,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5735344,active,False,,0.3265641927719116,0.3194615840911865,0.9685484170913696,0.9834430813789368,0.9759957790374756,0.3123589754104614
6452b5ebf3e3b67c,,CHEMBL5944671,CC(C)C1NC(=O)N([C@H]2CC3(C[C@H](Oc4nc(C5CC5)sc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.587,-0.2313618987523855,=,-8.5011,IC50_energy_proxy,298.15,1,1,0,1,1,0.587,0.587,,"{""IC50"":{""median_log10_uM"":-0.23136189875238555,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024075,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.26215532422065735,0.521438717842102,0.031161539256572723,-0.6201478838920593,-0.294493168592453,0.7807221412658691
f8f4c0b54d85af47,,CHEMBL5898674,CC(C)CC(=O)Nc1cc2c(cn1)OCc1cc(C(=O)N[C@H](C)c3ccccc3)ccc1-2,CHEMBL2973,,active,IC50,=,0.472,-0.3260580013659122,=,-8.6303,IC50_energy_proxy,298.15,1,1,0,1,1,0.472,0.472,,"{""IC50"":{""median_log10_uM"":-0.3260580013659122,""max_lower_bound_uM"":null}}",hit_to_lead,32,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5733449,CHEMBL5726827,27529631,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5733449,active,False,,0.2600647509098053,0.4417399764060974,-0.07240524888038635,0.10315874218940735,0.015376746654510498,0.6234152317047119
705c49da38dc2969,PHA-793887,CHEMBL1230607,CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,CHEMBL2973,,measured_inactive_or_weak,Kd,>,30.0,1.4771212547196624,>,-6.1703,Kd_derived_estimate,298.15,1,0,1,1,1,,,30.0,"{""Kd"":{""median_log10_uM"":null,""max_lower_bound_uM"":30.0}}",hit_discovery,26,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL3991871,CHEMBL3991601,17936157,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL3991871,measured_inactive_or_weak,False,,0.7548503279685974,0.7817269563674927,-1.4241966009140015,-0.16572171449661255,-0.7949591875076294,0.8086036443710327
2f1fba40e92d8ba6,,CHEMBL6049748,CC(C)CC1CNC(=O)N([C@H]2CC3(C[C@H](Oc4ncccc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.131,-0.8827287043442357,=,-9.3897,IC50_energy_proxy,298.15,1,1,0,1,1,0.131,0.131,,"{""IC50"":{""median_log10_uM"":-0.8827287043442357,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738473,CHEMBL5729323,28805288,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738473,active,False,,0.07217507809400558,0.11847774684429169,-0.3655959963798523,0.3410111367702484,-0.012292429804801941,0.1647804230451584
b8f5b57e7ec5802d,,CHEMBL5805203,CC(C)CC1NC(=O)N([C@H]2CC3(C[C@H](Oc4ncccc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.0289999999999999,-1.537602002101044,=,-10.2832,IC50_energy_proxy,298.15,1,1,0,1,1,0.029,0.029,,"{""IC50"":{""median_log10_uM"":-1.537602002101044,""max_lower_bound_uM"":null}}",hit_to_lead,28,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738473,CHEMBL5729323,28805183,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738473,active,False,,0.08346296846866608,0.2166995108127594,-0.23624320328235626,0.12395896017551422,-0.05614212155342102,0.34993603825569153
4271056d1f09470c,,CHEMBL5970018,CC(C)CC1NC(=O)N([C@H]2CC3(C[C@H](Oc4nn(C5CC5)cc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.132,-0.8794260687941501,=,-9.3852,IC50_energy_proxy,298.15,1,1,0,1,1,0.132,0.132,,"{""IC50"":{""median_log10_uM"":-0.8794260687941501,""max_lower_bound_uM"":null}}",hit_to_lead,30,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024072,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.5418452024459839,0.6748262643814087,-0.5637986660003662,-0.3644551932811737,-0.46412694454193115,0.8078073859214783
e9d1bbf5a65083d3,,CHEMBL5947868,CC(C)CC1NC(=O)N([C@H]2CC3(C[C@H](Oc4nn5ccccc5c4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.208,-0.6819366650372384,=,-9.1158,IC50_energy_proxy,298.15,1,1,0,1,1,0.208,0.208,,"{""IC50"":{""median_log10_uM"":-0.6819366650372384,""max_lower_bound_uM"":null}}",hit_to_lead,31,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5739421,CHEMBL5729756,29024174,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5739421,active,False,,0.23799970746040344,0.26890191435813904,0.17951098084449768,-0.4407247304916382,-0.13060687482357025,0.29980412125587463
a8fab71704ee0f6e,,CHEMBL4573176,CC(C)CCC(=O)Nc1ccn([C@H]2CC[C@H](O[C@H]3O[C@H](C)[C@@H](N(C)C)[C@H](O)[C@H]3O)[C@@H](C)O2)c(=O)n1,CHEMBL2973,,active,IC50,=,0.0728,-1.1378686206869628,=,-9.7378,IC50_energy_proxy,298.15,1,1,0,1,1,0.0728,0.0728,,"{""IC50"":{""median_log10_uM"":-1.1378686206869628,""max_lower_bound_uM"":null}}",hit_to_lead,35,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5392646,CHEMBL5390280,25728845,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5392646,active,False,,0.09254475682973862,0.09737442433834076,0.24601507186889648,-1.2119802236557007,-0.4829825758934021,0.1022040918469429
82d9e389e5b8ef24,,CHEMBL5821161,CC(C)CCC1NC(=O)N([C@H]2CC3(C[C@H](Oc4ncccc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.1859999999999999,-0.7304870557820837,=,-9.182,IC50_energy_proxy,298.15,1,1,0,1,1,0.186,0.186,,"{""IC50"":{""median_log10_uM"":-0.7304870557820837,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738473,CHEMBL5729323,28805213,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738473,active,False,,0.12254403531551361,0.36775270104408264,-0.5342673063278198,-0.0716036856174469,-0.30293548107147217,0.6129613518714905
46ae1ff9404785fa,,CHEMBL5853159,CC(C)CCN1C(=O)C(=O)N([C@H]2CC3(C[C@H](Oc4ncccc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,0.968,-0.0141246426916063,=,-8.2048,IC50_energy_proxy,298.15,1,1,0,1,1,0.968,0.968,,"{""IC50"":{""median_log10_uM"":-0.014124642691606345,""max_lower_bound_uM"":null}}",hit_to_lead,30,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738473,CHEMBL5729323,28805246,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738473,active,False,,0.1279049813747406,0.12200457602739334,0.4833875894546509,-0.1082800030708313,0.1875537931919098,0.11610417068004608
4a041a17c0aab44e,,CHEMBL5875320,CC(C)CN1C(=O)C(=O)N([C@H]2CC3(C[C@H](Oc4ncccc4C(N)=O)C3)C2)C1=O,CHEMBL2973,,active,IC50,=,1.781,0.2506639194632435,=,-7.8435,IC50_energy_proxy,298.15,1,1,0,1,1,1.781,1.781,,"{""IC50"":{""median_log10_uM"":0.25066391946324357,""max_lower_bound_uM"":null}}",hit_to_lead,29,True,not_evaluated,median_of_assay_endpoint_log_medians; bounds_separate,CHEMBL5738473,CHEMBL5729323,28805252,https://www.ebi.ac.uk/chembl/explore/assay/CHEMBL5738473,active,False,,0.1410568356513977,0.1655985563993454,-0.09191332757472992,0.7037445306777954,0.30591559410095215,0.1901402771472931
